332,-0.1582
333,-0.1518
334,-0.1506
335,-0.1446
336,-0.1372
337,-0.128
338,-0.1256
339,-0.119
340,-0.1152
341,-0.125
342,-0.1302
343,-0.1332
344,-0.132
345,-0.1292
346,-0.149
347,-0.1438
348,-0.1354
349,-0.1426
350,-0.1308
351,-0.1098
352,-0.1186
353,-0.1098
354,-0.1206
355,-0.1362
356,-0.1296
357,-0.1354
358,-0.1324
359,-0.1132
360,-0.108
361,-0.1034
362,-0.1012
363,-0.0982
364,-0.097
365,-0.0904
366,-0.0978
367,-0.0914
368,-0.0996
369,-0.085
370,-0.0734
371,-0.0864
372,-0.0912
373,-0.089
374,-0.0912
375,-0.0898
376,-0.083
377,-0.0866
378,-0.0896
379,-0.093
380,-0.085
381,-0.0938
382,-0.0708
383,-0.0544
384,-0.053
385,-0.047
386,-0.0528
387,-0.0552
388,-0.0528
389,-0.0676
390,-0.0664
391,-0.0608
392,-0.0626
393,-0.0586
394,-0.0624
395,-0.0596
396,-0.0572
397,-0.0622
398,-0.061
399,-0.0612
400,-0.0574
401,-0.0626
402,-0.0594
403,-0.062
404,-0.0584
405,-0.0726
406,-0.0686
407,-0.0672
408,-0.0762
409,-0.091
410,-0.0958
411,-0.0922
412,-0.0882
413,-0.0958
414,-0.0996
415,-0.0966
416,-0.0978
417,-0.0872
418,-0.0914
419,-0.0832
420,-0.0732
421,-0.0706
422,-0.0734
423,-0.0698
424,-0.075
425,-0.077
426,-0.0796
427,-0.0724
428,-0.0854
429,-0.0876
430,-0.078
431,-0.069
432,-0.078
433,-0.0844
434,-0.0924
435,-0.099
436,-0.1002
437,-0.0936
438,-0.092
439,-0.086
440,-0.0828
441,-0.076
442,-0.0908
443,-0.0992
444,-0.0954
445,-0.1056
446,-0.1062
447,-0.1046
448,-0.1074
449,-0.1108
450,-0.1094
451,-0.108
452,-0.1174
453,-0.1142
454,-0.115
455,-0.1274
456,-0.1212
457,-0.1344
458,-0.1336
459,-0.128
460,-0.1412
461,-0.1554
462,-0.138
463,-0.1368
464,-0.1426
465,-0.1324
466,-0.1306
467,-0.1306
468,-0.1128
469,-0.1152
470,-0.1114
471,-0.114
472,-0.1152
473,-0.1246
474,-0.1316
475,-0.1306
476,-0.1232
477,-0.1308
478,-0.1266
479,-0.1246
480,-0.1254
481,-0.1236
482,-0.1276
483,-0.1194
484,-0.12
485,-0.1214
486,-0.1316
487,-0.1258
488,-0.1272
489,-0.1354
490,-0.1278
491,-0.1312
492,-0.127
493,-0.1228
494,-0.1266
495,-0.1228
496,-0.1302
497,-0.1272
498,-0.1346
499,-0.1264
500,-0.1382
501,-0.1372
502,-0.14
503,-0.1514
504,-0.1488
505,-0.1546
506,-0.1586
507,-0.158
508,-0.1574
509,-0.1492
510,-0.1498
511,-0.1496
512,-0.1336
513,-0.128
514,-0.1344
515,-0.1342
516,-0.138
517,-0.1422
518,-0.1436
519,-0.156
520,-0.1576
521,-0.1478
522,-0.136
523,-0.1308
524,-0.139
525,-0.1438
526,-0.1336
527,-0.1276
528,-0.1266
529,-0.1236
530,-0.126
531,-0.1264
532,-0.1148
533,-0.1148
534,-0.1166
535,-0.1154
536,-0.0984
537,-0.0926
538,-0.1042
539,-0.1162
540,-0.1166
541,-0.1036
542,-0.102
543,-0.1066
544,-0.1122
545,-0.1108
546,-0.1014
547,-0.1036
548,-0.101
549,-0.1068
550,-0.1028
551,-0.1044
552,-0.1092
553,-0.0888
554,-0.0978
555,-0.0808
556,-0.0798
557,-0.0868
558,-0.0864
559,-0.076
560,-0.068
561,-0.0602
